Temperature (°C),Humidity (%),Rain
19.331771398653007,82.50389106233617,rain
15.311364016121622,84.38849656656322,rain
33.5658643228301,67.30091009630523,no rain
5.813067696820164,30.4579947087249,no rain
20.227869751254957,3.562979539013933,no rain
2.481656678262172,93.56551294095445,rain
2.84622715511639,58.61203488054969,rain
22.954633987083852,29.814297114814025,no rain
22.64073699551284,14.91351078475378,no rain
35.12134051377828,82.95231655007547,rain
22.314947026402926,83.65201944475788,rain
38.391640816194005,81.45079681305315,rain
1.9477939359971908,64.50826919667863,rain
3.9203073912296427,36.60153875918759,no rain
1.7626344628152557,30.4070284780257,no rain
7.411074013341601,0.8554770118170185,no rain
21.650804437667123,83.36075586882403,rain
25.822887257097122,8.743269749364247,no rain
1.823406317946752,63.07549980407676,rain
37.83883559382397,50.40749468400884,no rain
33.68661506601524,52.66893589263512,no rain
11.864499286283724,92.67128453077733,rain
3.0875012090587184,3.161501127124211,no rain
6.795482928762291,77.33922246287723,rain
5.077776550198907,5.205239836730713,no rain
4.931351171957874,3.81536059353772,no rain
20.742467546629356,42.98176981413819,no rain
9.833897699736012,6.307517434296672,no rain
14.325588661165778,78.91439512929121,rain
39.580213335372896,52.95630936483372,no rain
27.37256995701379,2.9038782659774443,no rain
37.959226681880054,4.050068648191951,no rain
5.702262201324624,61.26685297394794,rain
15.28557899330277,80.61118176584048,rain
22.18927213129417,43.779953127477356,no rain
3.0703224755495206,55.45806715356244,rain
0.1674977451183146,79.98294540499016,rain
26.8173733518767,61.05061740418192,no rain
25.672780672057414,22.476023765881948,no rain
16.43155239998447,61.30520258694786,rain
19.585763041281304,62.82794590652136,rain
16.617720023683585,73.41069808811267,rain
0.9602017937955543,62.087418755680126,rain
13.414864248698496,96.9242130458038,rain
7.083290215891593,19.728830871706847,no rain
3.9369675640547497,95.10906795670763,rain
38.268817355573994,53.83394903500162,no rain
23.974389001686625,67.1956140494912,rain
29.146251369464107,9.946159745218985,no rain
12.6145497306447,38.0575941378107,no rain
15.725885179760608,76.93791464631727,rain
9.47695975586894,70.69110150989903,rain
3.8786268386169898,4.013938816541018,no rain
7.161265497663352,54.65942634972446,no rain
31.900561811859433,8.827819296840945,no rain
27.101832207351034,99.58564291781623,rain
21.877155039419076,89.72965885332947,rain
19.00359491467072,2.1080660428536957,no rain
36.89737134624498,85.86495789026309,rain
2.909397911146736,91.94296005584076,rain
11.224032529516638,35.35482225634551,no rain
13.997514142828562,71.95016550477659,rain
31.297032488511512,44.21037462077789,no rain
39.70058480647885,65.52324845763441,no rain
9.626820590286123,34.031740429819145,no rain
34.972293365483225,32.25592366332683,no rain
33.22491041727165,42.443388885757905,no rain
8.986295905670666,14.556775865250115,no rain
15.973303207968904,83.11389644353827,rain
16.386914771700766,34.869789536163665,no rain
39.12882674106233,40.01495539058452,no rain
7.235676055155933,89.40546127021446,rain
31.96631884419128,49.66238140631714,no rain
13.367708566924396,54.42539093508629,rain
29.234813831046417,95.64981247770984,rain
16.800440171826516,88.67263831449893,rain
23.1343905246616,16.94667088884395,no rain
33.304470933045245,47.321502991810505,no rain
32.166622599355364,97.12962274285455,rain
34.65692734158801,37.236629822860266,no rain
2.384693013786361,37.157310851620004,no rain
27.682022121589792,19.503023178915434,no rain
5.599495068870515,11.432311411912522,no rain
16.632742720736438,74.03047907559818,rain
21.94353660218754,77.00304687015165,rain
16.10957938987323,96.90129635029999,rain
20.7844670321203,77.3418210905363,no rain
39.861052351944764,24.33524940335987,no rain
5.408692548514189,4.011657828851545,no rain
27.018241813457024,98.54373843696602,rain
15.840038655424609,34.04506955436057,no rain
5.320391956293151,31.197154243242075,no rain
6.349470534972381,90.59552097493825,rain
37.97092424982468,58.50998985449861,no rain
35.184059868470484,21.487117384913457,no rain
36.281678416600876,88.90962427162395,rain
39.66131103309546,99.33608550547433,rain
8.332615600340718,8.667856115083072,no rain
14.217573494562469,86.22516283024872,rain
26.768761196994667,39.0515697684394,no rain
19.35210159442589,52.407244650670435,no rain
16.73558133513334,91.48159757649807,rain
14.312449973423721,97.33791957751173,rain
23.751225277738087,26.216391040879937,no rain
23.02373714560328,21.28507709599138,no rain
6.458313362569603,8.051655859151186,no rain
18.86959350073756,56.1797852662138,no rain
22.138871048393995,1.3604395450668272,no rain
22.81147754925562,41.18982976099366,no rain
8.404287716494071,7.3384016652008555,no rain
29.69085569009147,40.522578292933396,no rain
1.0079637928427854,3.9932189265609264,no rain
14.193274221726506,83.52172606087689,rain
31.208505941425344,20.973899393856588,no rain
22.555716842216093,32.8308710357912,no rain
10.446497300434409,87.0047996606392,rain
27.79812477372191,74.6266061332205,no rain
22.695637766242935,21.90383616420585,no rain
31.849744378255487,7.189941865749605,no rain
29.401007447592935,71.56737768553396,no rain
24.404316881449386,39.07025506881093,no rain
19.52710701243256,76.60799991182212,rain
5.327285026700936,44.52947723752104,no rain
10.453320715415352,34.60024129722764,no rain
16.76397891668341,45.12054082123965,no rain
23.971971480255547,74.85589856706767,rain
20.548314208612194,90.22202865403742,rain
11.52738103838118,4.9767196588575535,no rain
0.25857431158842203,52.411154122695514,no rain
19.849568876032556,3.28354290838776,no rain
11.425039542489724,46.84095450243587,no rain
29.384332028421404,88.52828290969003,rain
0.9578506108193396,36.159026642030966,no rain
23.393112452231634,93.24504210806433,rain
37.65896950024262,63.06084716506094,no rain
6.97637068445998,93.41553437930064,rain
18.865979630023816,75.71666254125196,rain
3.656879672685527,10.34351666487623,no rain
25.027276490454106,23.115136756267706,no rain
22.021267223849023,39.41704545835062,no rain
16.294620968513293,17.010688201207603,no rain
20.85508085894965,49.49116047766605,no rain
35.86298633876041,47.13681557014906,no rain
7.8517720924426815,95.62591980273812,rain
0.9025804682138894,43.37278828959777,no rain
34.46659538796404,78.56268042879978,rain
23.08468329551626,94.19105448514799,rain
35.6263382184737,87.69888309739855,rain
23.877808936526904,20.866762451159182,no rain
32.4064435983881,49.60298942535443,no rain
17.186934534205918,34.77397822959257,no rain
29.99439725153075,39.98586951372155,no rain
36.52165867559424,36.080682624575125,no rain
22.88491854888825,82.63592101750041,rain
7.2314060224951815,45.21390551224474,no rain
10.751904601207926,52.36943322446882,no rain
7.945783075896231,98.24473570470747,rain
9.874281103829317,5.997927219151644,no rain
12.256617974041454,48.79576397907488,no rain
22.20535147012754,77.4061706946116,rain
23.51966517855331,15.116195818822654,no rain
17.059989889674444,61.153159461477394,no rain
24.616831192833416,23.946477953446678,no rain
3.262997024454637,86.74041132245675,rain
3.5115294823263987,32.709966540007926,no rain
6.873178414306338,32.90628169009096,no rain
20.72309992161379,59.81938785178935,no rain
8.559787147932543,18.35629081199087,no rain
11.331376139703092,28.488863890306103,no rain
16.012513446919762,41.66318501194115,no rain
32.47464496041519,35.36378631401104,no rain
0.5544854365144047,52.48772180055824,no rain
25.975152809464895,59.964014406896624,rain
26.755061241627413,56.66674537501646,no rain
31.94623121426546,65.41683119919323,rain
37.31011756241253,30.774951660782023,no rain
0.8055139579715931,12.642622715502805,no rain
6.151348220528647,76.08075414310771,rain
35.446851762239724,85.0780382630682,rain
18.340742487480615,25.700623222243223,no rain
22.58362555733854,40.709195615801974,no rain
26.521088148925895,49.85692169635553,no rain
27.162664179825494,53.33268427529364,no rain
37.26961613266033,65.94901710876519,no rain
39.87797669646679,4.1603233355321345,no rain
28.806298437237608,72.1477082734017,rain
11.488848368206032,6.197100697941027,no rain
35.190096091773746,46.82885676728679,no rain
1.9688365816304643,82.76711355691941,rain
9.243234114979849,45.12153132783963,no rain
35.89542869854859,14.908974876824777,no rain
10.247660577574198,98.50338450059597,rain
8.82604238486994,88.92854620742632,rain
5.52501172560989,77.1313633225014,rain
34.36447030587666,41.15116028992104,no rain
20.002330367643467,18.38457268892978,no rain
26.99572812216619,94.14111814185013,rain
9.562655363001188,53.2351126517139,rain
30.32161684044866,85.23554603874851,rain
30.40022179848394,34.20950057594258,no rain
12.503920996332006,33.52883170794706,no rain
16.427305320411314,98.55404806740391,rain
8.387611097208033,52.183304849484976,rain
39.062440932916175,14.06954238607463,no rain
25.824103082336464,21.96746779947074,no rain
37.38175522862062,48.194427939272074,no rain
12.135421745165328,4.247091048841134,no rain
31.27563651987559,46.25339853783005,no rain
30.63434575538968,41.894084208012764,no rain
27.66622607466166,77.93362653194869,rain
38.62555901067202,35.49419644892418,no rain
15.742213444252622,98.25487615395994,rain
5.228692943590292,18.076991930090315,no rain
26.86835436976243,59.09866849681349,no rain
29.172392019088246,8.969929700825464,no rain
23.002422938352588,73.3863983993982,rain
8.27271572533585,99.47536880619715,rain
20.178237666774216,81.91386377516322,rain
12.487589462765175,55.57035407203013,no rain
17.09866112666756,48.474135739969206,no rain
25.808743033786556,83.50299612668469,rain
29.80858970763338,93.59740847107243,rain
9.288987636053726,98.9206525798093,rain
16.213014425878136,39.65392275644841,no rain
10.766462839665166,99.09174747945123,rain
7.945264554474765,15.59262521738315,no rain
31.335488799833534,25.35497759319092,no rain
36.370107777479696,8.90161247338962,no rain
14.809287427383069,27.173851648448167,no rain
30.051156974950676,76.79375516180112,rain
35.87981157457644,85.29243581784498,rain
33.84496842120926,77.88926451025718,rain
7.312535541569036,63.10657781676963,rain
38.251675260534455,51.39665125226456,no rain
15.067057617178499,70.87042892136465,rain
13.569626446953453,39.08335492672218,no rain
2.4972530911112134,84.13083514997018,rain
19.44694616419532,67.71900939767855,rain
4.360544625637148,69.78046984944085,rain
9.94159283709704,53.59359931290712,rain
12.677704870691255,88.52289842111726,rain
32.353052939667364,25.201473367905248,no rain
35.01954601583586,38.11476533610507,no rain
12.098652698458787,77.7642569677689,rain
34.347924849782956,49.27488961293377,no rain
34.28923749479164,88.92140134241909,rain
30.58603801539494,34.63993197628523,no rain
5.8678045606072615,36.93301688196448,no rain
27.61291387602916,88.87357893866253,rain
37.80096258322275,46.43703201820411,no rain
27.30161915068628,51.61245842024867,no rain
13.264673964313358,33.27637153356794,no rain
20.02317269723325,27.66699421790819,no rain
25.829001734042144,65.5948710838392,no rain
20.42281634914014,11.984066154120388,no rain
4.798117669238793,87.92726411829092,rain
12.482561786080826,77.92031367651079,rain
32.0958412221453,19.07482637058028,no rain
34.456721843820695,69.40199458245654,no rain
5.492001308622809,60.263292128563485,rain
38.09547009594898,18.45350507366441,no rain
13.152904713944373,27.320350605023247,no rain
26.492549549228798,40.89865037338344,no rain
30.073005838267246,69.92427352454739,rain
32.477849385515334,63.872340881700595,no rain
37.82998808903721,53.223484767669795,no rain
12.516781921152905,76.84105431140343,rain
34.34025818206218,75.79377396061659,rain
5.2674761374482815,61.78591540622559,rain
28.201636254143708,78.69900833848253,rain
29.679109180559436,33.42633747792092,no rain
27.10892964805282,88.12495283226056,rain
10.09258944540612,61.49100858019408,rain
34.921725880608136,82.23635138124305,rain
6.7543385348158,54.627910479028394,rain
2.1453916608332335,21.843824498868038,no rain
28.698599624476486,54.24101286783086,no rain
19.01902860930935,37.11116637765881,no rain
33.96392079834704,69.74990360370946,rain
15.335885642330357,47.579379173473576,no rain
6.731143540308513,83.61128049276877,rain
33.457687698794786,67.80725123219167,no rain
21.95638526560287,68.4544433031324,rain
7.5678316956141956,21.715533349106497,no rain
28.81535994345783,98.42497664912904,rain
20.44454553958002,84.16752092714887,rain
24.172519289612794,78.90048845606947,rain
18.435933528263277,33.02152251600275,no rain
33.148359352720256,53.56316528472319,no rain
33.182508627321994,13.710318807432865,no rain
28.375552872975447,53.847597666270595,no rain
4.216055095858491,14.588924648328728,no rain
33.55415447616275,55.30378439896012,no rain
26.84051922131639,64.87218801549056,no rain
27.88096664017198,39.01959672499024,no rain
14.519313616154864,49.854487833129326,no rain
35.17118224628027,87.56533876745858,rain
29.014864009394298,10.856314470280937,no rain
4.503618661167779,79.17328929996529,rain
16.311121376246508,17.075455099619642,no rain
35.455214478405665,3.670798280462839,no rain
1.8878680678951598,18.557460274504777,no rain
38.45666478568198,76.50431899704897,rain
27.16650273278251,40.512607333686,no rain
25.255039105735065,87.2520516846182,rain
10.822370259519655,52.47075411822658,no rain
9.951671549567083,2.225035192633096,no rain
37.682328779543816,71.67136096019267,rain
11.930898169364909,11.02329087212327,no rain
31.020211868759976,78.93796334619245,rain
15.724871928283166,16.810254980518003,no rain
5.570162831388159,34.54463858055134,no rain
0.428611907814358,76.12714296253603,rain
21.770293480610032,95.42313574764216,rain
39.03115274195731,37.143395064673236,no rain
14.765447752368178,82.94002201989358,rain
14.287693359721793,19.079226547583872,no rain
13.763664713977683,80.71797702024911,rain
20.821753492194336,65.7494059256251,no rain
17.626595336971743,19.274350721236843,no rain
35.19658506908058,30.250396035141158,no rain
20.22083166893961,13.1770888597036,no rain
20.310313527542753,38.29670110643133,no rain
5.534863788822264,20.36486411232774,no rain
39.30958163641544,64.39979536304735,no rain
9.998915634753187,99.45051042205587,rain
2.9345626983841067,1.200916308426414,no rain
26.52584995900835,54.091981328729865,no rain
23.814654806274905,57.36665975490097,no rain
16.605826159709828,91.42087896808118,rain
16.887689355227124,50.600533476693755,no rain
31.402556841857248,54.37014196449175,no rain
7.828505603985962,47.16528013283886,no rain
32.810132757795586,26.890430456148138,no rain
25.949884555800725,5.602913324891368,no rain
16.758790951180977,40.86576822098361,no rain
18.321144663354744,5.259147124067853,no rain
10.265888287443833,55.04924694659178,rain
30.08457330787899,30.729364324229312,no rain
20.514989692210712,53.36024015254278,no rain
12.834181709993743,13.429696439518668,no rain
23.84200463043801,93.26299657393596,rain
39.82937808205292,89.45212435499349,rain
17.410491186262153,18.99965092022845,no rain
36.827656031144784,34.34442832940099,no rain
13.800673596982644,61.34927718519796,no rain
2.1893082769994354,9.568620730590627,no rain
8.169684254737156,35.456782111615084,no rain
16.74780573310737,25.11122868190061,no rain
8.78539714378276,91.55167287166967,rain
0.0090815287302215,85.25106362892052,rain
36.60006150990109,57.98327412668638,no rain
33.75517644923716,52.03463368715742,no rain
29.691689259477883,93.07257945453972,rain
6.712583825841145,93.24277829788153,rain
4.814543048399442,96.93301253516604,rain
2.704189978895326,12.537888410818764,no rain
28.961167550916848,16.05578107631702,no rain
37.15231842751541,67.67366986798866,no rain
17.22143283652148,54.14344766098449,rain
4.765626879841927,1.8465904893235963,no rain
20.495712829284262,6.197503598951936,no rain
13.953276298345205,88.80803822588051,rain
14.992996973999908,86.88707955393863,rain
24.85322496622829,35.72709219960451,no rain
28.748724530488094,89.10506169305347,rain
4.424143954926434,59.36750743979018,rain
1.4236092322590554,80.59056470189019,rain
39.77321210742859,42.74310711602143,no rain
9.309133956622073,11.339832734490873,no rain
2.153220996338363,43.372706264601625,no rain
7.595013163836799,45.729979799689794,no rain
1.5583138539385688,55.0944193840603,no rain
15.672435784686867,10.5582712904428,no rain
32.09607137805297,99.14018630496115,rain
13.649777990308824,24.413682080690634,no rain
17.76733627513466,19.85524035370929,no rain
27.02347094269755,52.680291885593654,no rain
20.35576280279521,53.72081793948886,no rain
34.45782744085297,43.982073783324424,no rain
34.64142700183026,77.18921463252545,rain
0.3964278196461457,51.66544007286027,rain
31.121852259327966,60.969545514498414,no rain
18.429344009666956,72.37463854077856,rain
39.553621652146525,2.5025101563866614,no rain
19.329283035017404,57.06441825450448,no rain
39.475837815531904,88.41944712283693,rain
30.182774448229463,1.7388742925433909,no rain
9.944195384532254,40.51821038009611,no rain
21.535799171478306,92.622745020583,rain
39.68542557914331,35.31544022825378,no rain
34.30122431007695,45.872882420024084,no rain
3.894675751648844,98.15413930443128,rain
28.254879872399844,19.93238589505738,no rain
13.823183434832522,6.525518912500594,no rain
0.2792904752139247,85.94225908613043,rain
16.139238761079984,86.84653412123686,rain
9.390176868998852,47.20778346800132,no rain
32.75477082081886,51.42071744772863,no rain
13.49322435383062,83.58063696178361,rain
33.100947758152685,73.8559498115795,rain
0.02391755339181234,26.514900221701065,no rain
12.312766001044766,1.6893355071518457,no rain
9.646608572310477,47.97001625335457,no rain
9.342694442744438,85.89123260956414,rain
2.727464790618508,89.58346766901622,rain
7.484970816420069,95.62261970761539,rain
22.221982795424793,87.95632376127813,rain
11.65444291350978,58.004355529809835,rain
16.695791293165918,44.46055992361009,no rain
15.074675213887542,77.48498465340991,rain
35.03619699999578,73.98216343655965,rain
36.21195996042062,53.814343008145435,no rain
19.718278866234403,8.732737255846912,no rain
13.206238012624176,92.60813467869188,rain
4.272028160094545,45.56025375016621,no rain
38.1361151752838,36.33337819162643,no rain
2.409077796011898,62.95673951687717,rain
11.906011102731217,67.3837961166977,rain
11.922648046800166,21.068791703030143,no rain
12.816051445608597,83.69388448099562,rain
6.571473730896371,28.993709366237784,no rain
31.32645723694789,18.66839259143167,no rain
4.899914478639569,40.63998528544974,no rain
25.39626636612651,73.05600808974653,rain
4.953841068232698,96.54581784398034,rain
2.8214255037182623,80.92812643714332,rain
36.37718014743506,94.03483776701917,rain
7.605150652748227,14.06058040765268,no rain
32.85000618238817,7.117679886367679,no rain
21.785234844285434,55.77047619066712,no rain
3.114260784350784,29.029748304403434,no rain
38.2179276575227,82.80549729692729,rain
9.878446679675701,67.19878714023261,rain
34.38581381410426,97.07281639857945,rain
6.752400231382567,25.47923557313042,no rain
34.157715285674115,48.578411435523236,no rain
0.5291525162117594,50.124047742535325,no rain
20.471218262779228,23.91767948573762,no rain
30.77770317686227,59.00933994880078,no rain
37.39182069971133,44.32859860792395,no rain
36.36808544825948,44.67215559898736,no rain
32.784994781905795,36.27366479724836,no rain
35.527653986452165,1.692935242553506,no rain
7.96878743348306,52.2095236914789,no rain
11.36737182846915,33.524783570033115,no rain
11.55874099684234,0.13198689843296751,no rain
15.082157240067954,30.794370766193204,no rain
15.732826815407549,27.8628333089757,no rain
21.78221298618702,39.34481532236358,no rain
6.395190534657655,13.185198964339694,no rain
27.649866551439573,50.768382463508445,no rain
6.70266157218026,69.244035251813,rain
12.4123392841819,63.018556905457245,no rain
20.13380522424616,80.37549475691907,rain
31.85762246093909,45.200828798708116,no rain
29.57876932954909,51.90917303397282,no rain
25.82137425642089,81.04019408589834,rain
6.230930423206806,42.77011708192385,no rain
21.88181382462311,70.1599349899597,rain
3.497860071995418,43.46023687179918,no rain
15.09452707186603,41.773619451156264,no rain
16.540661211598366,76.02056245291602,rain
1.592457577830153,17.483691546621117,no rain
10.959523978798874,33.858597194157355,no rain
38.22597869065957,22.417227674690178,no rain
38.14530431318758,35.91099429675971,no rain
14.093082170101571,23.0374822366024,no rain
1.7240043579329623,57.940563108665465,rain
7.163797573127262,79.81708026178453,rain
15.688711737341606,78.66130612179019,rain
37.911187918769194,36.450096454879244,no rain
5.647962541487397,98.87604058942617,rain
30.54063374672849,59.385436470580075,no rain
4.347301574987683,39.94003017782948,no rain
39.25030309565108,83.55392792414254,rain
15.2646599643654,72.98740126426408,rain
31.009381555962243,74.92753368241044,rain
13.703643312445273,19.61393497338716,no rain
25.106755086352347,46.832430736855514,no rain
7.680643389601469,86.18281308246027,rain
5.840840771878502,50.403800762875726,no rain
37.52256558272525,68.34527434210503,no rain
36.70589111617734,58.793373303426456,no rain
35.49875760851529,84.23567877183821,rain
25.01733800666374,28.45608397616026,no rain
32.33072844865113,57.547527788636486,no rain
2.7614774764549965,12.323466800980398,no rain
13.391561675627166,69.02107766994678,rain
12.548124990286249,73.1967838352712,rain
25.42581287810453,4.283732118899842,no rain
14.23831093882562,67.57909636279851,rain
5.940271265747232,41.469015416578635,no rain
23.858683016541747,12.409687610968234,no rain
32.57535682676326,41.99075476984676,no rain
15.284939778398927,19.42329296955817,no rain
5.290748603939268,41.55595321233165,no rain
7.867527892512922,38.433902795852774,no rain
9.49933220677536,73.83916369360574,rain
11.995903719781449,77.42155581663587,rain
25.711802820252366,60.702865438454666,no rain
24.03781938150876,2.268684218244754,no rain
27.843194462681566,93.1022279070994,rain
14.500079381260527,68.62332800964477,rain
32.95990607519913,3.4195449921188836,no rain
8.16350644623041,81.88328992141179,rain
18.761629900726156,20.026615471799612,no rain
32.037548861657214,57.92211895711068,no rain
7.20634590930477,46.663436995018714,no rain
4.394524549631318,41.98387823550767,no rain
35.34735870751959,88.97137201243976,rain
13.717186510367835,43.73612915626147,no rain
27.35480499636128,7.534411757315073,no rain
1.0139441705575392,94.66387272149525,rain
27.601875536377985,92.05352312396275,rain
12.644052461878822,68.44326895815988,rain
2.2296341434976696,46.789252813202495,no rain
24.39251046192468,9.285947294352127,no rain
9.632152642926929,79.07481185774762,rain
15.4722896820752,7.547791442402896,no rain
3.2232324914605437,6.860098489514566,no rain
5.886530043797813,53.73838424393681,no rain
11.91908941983375,16.012824018464023,no rain
3.5903800224062854,0.7730267340348984,no rain
36.43305058745261,42.31134309957862,no rain
0.2418817273591367,13.721723161006594,no rain
19.354408754572457,16.051541528069123,no rain
4.929898325302058,7.691063873533466,no rain
12.30716357911794,20.509375372360992,no rain
37.042382392730616,71.54841797743894,no rain
6.467782130959474,80.89273072177915,rain
38.63329278873331,45.25336440293006,no rain
8.231775079576868,50.655381588141765,no rain
29.662644338673182,3.2655034594202603,no rain
21.86709059589247,6.931626137131685,no rain
35.37914910387037,25.756772564951692,no rain
22.159730220125237,54.38984207131475,no rain
21.38236876625235,73.9551148734993,rain
7.8183200147359955,60.500306133803306,no rain
6.649174482066349,39.21278549867883,no rain
36.65956604462057,11.832407300313818,no rain
13.113527954001363,78.07732348871895,rain
14.883290198515837,36.37860515990571,no rain
30.392946337135534,73.60540144827897,rain
13.552939296912294,51.297884191434186,no rain
38.08249786556011,73.86620535618252,rain
29.51711075995201,90.72895614525719,rain
23.8971697029368,92.1029516053802,rain
35.2358064217901,53.51067800006034,no rain
1.98423633397931,51.150836476563875,no rain
10.28250768756835,26.567846550283726,no rain
18.6014533688364,93.57998315292913,rain
9.079141578860842,45.79191671996209,no rain
29.756207492086077,12.759123928737715,no rain
36.76832124214901,43.270491462654995,no rain
16.950804797236934,12.705325023800395,no rain
13.685304004475798,50.25316842570751,no rain
38.46202928550265,56.12755148562122,no rain
17.794097313101634,33.775576149358535,no rain
19.561936017971327,7.165061423148467,no rain
14.065994893676216,94.3503535633239,rain
36.38193892048554,77.33531134834296,rain
22.75821933127403,83.8881080505121,rain
30.486983487265785,36.68683942862294,no rain
32.47226873403545,76.08310300194505,rain
13.673961676690327,48.53728951691942,no rain
17.3477732528152,20.108348840604595,no rain
33.938870976250584,12.442337690721327,no rain
14.53021406703241,34.505086932205685,no rain
31.75740533807405,13.755211147513968,no rain
37.63969290297749,99.82689762040687,rain
24.92841492272028,4.918899023202206,no rain
29.665091498075554,44.114359936907654,no rain
32.2038924816454,45.20935223903842,no rain
33.801585955865704,30.063192858167554,no rain
15.802133514271839,57.135156570694534,rain
2.050538367039927,14.997702415154468,no rain
16.07505084946958,78.39123805872336,rain
26.95024919136359,33.24477182476383,no rain
18.014015431231712,59.13425897986417,rain
29.958526034415943,71.56392360669594,rain
14.279297178746555,88.90421176901611,rain
25.38976564416118,83.57874364522002,rain
7.456792194158983,60.83090281035596,rain
29.974777465798276,38.83931803838869,no rain
21.827838752521032,50.3204670074964,no rain
8.162575541864022,76.87347933788026,rain
11.67644693991229,87.7545542559473,rain
29.944348343273294,10.378192817667188,no rain
19.30404942646083,38.48562624930535,no rain
8.641257615722889,77.61165984135006,rain
38.69084761481191,43.1651762593961,no rain
28.60500079267552,33.222776406628384,no rain
38.285393301591846,41.132269682326964,no rain
17.084201814413728,60.28447467863508,rain
19.00401362766882,99.98051441338015,rain
35.91820864740077,49.29924291045318,no rain
21.001973609815387,20.849447495426055,no rain
28.291156476226686,16.284657527909474,no rain
10.086915099821198,4.234974747641429,no rain
17.869058748105623,55.88172349183215,no rain
4.937994632414204,54.45720914888342,rain
8.239201435078467,20.523392678030916,no rain
0.03773661070524348,69.5329406452567,rain
1.5706020659464093,74.11070416296808,rain
39.091352927077175,25.909820538211125,no rain
9.694147805470493,34.409976402973655,no rain
26.532428380160077,99.04716723472566,rain
33.56398795198446,37.426446785073416,no rain
22.02641836946257,76.08016717561019,rain
6.125780003358248,45.272542662994,no rain
29.124657493446655,79.3344827860976,rain
24.01005640398332,76.9023238782648,rain
29.250023573895003,66.77560251985356,no rain
30.789864914283488,85.47783462955792,rain
39.016414707389806,93.92184948776851,rain
22.942531201068398,57.998332045208386,no rain
13.665644507624073,23.74689072227457,no rain
25.938582276009484,39.8628961644075,no rain
2.737628369705045,75.83057135132933,rain
35.89589273286345,65.08834851238696,no rain
4.775240453527871,17.779833856524874,no rain
13.11371351543273,5.123954114642471,no rain
32.62981522504484,68.29615935420648,rain
23.892495133228472,25.107902402934535,no rain
15.745420811097684,49.96702437290534,no rain
18.937426375000857,74.67467725125942,rain
34.18189572808721,56.266678065633315,no rain
13.600175442395685,8.330258311179639,no rain
34.78598739248685,18.55802367835554,no rain
3.5253772390676597,21.932818403091915,no rain
31.071937488345228,25.78642536448449,no rain
33.90190532218946,56.54033919505043,no rain
7.27270611349355,50.39657798253935,rain
17.21386129488802,20.316003836420894,no rain
6.619990986546225,6.755484345568707,no rain
28.26416515976871,17.14322044747181,no rain
21.41391072246627,98.43813126186033,rain
25.412933868332843,46.854694979147226,no rain
7.859478678248446,86.73455047021125,rain
8.46983448209678,84.87524666688432,rain
1.6598930203962547,51.15195574628737,no rain
12.882701407829188,70.66877084605436,rain
22.389786453347,19.275201041271227,no rain
34.317396559893155,68.83967049269083,no rain
26.677097898347228,27.23845792632895,no rain
17.415852935990056,83.20620967541508,rain
38.12480457576551,8.372413310890991,no rain
28.769808023033274,77.31386728852775,rain
37.206608114502004,9.993690656861954,no rain
21.103518930886626,88.1189236894309,rain
10.356170991725584,30.42045181350037,no rain
2.1130674545888795,65.43933648305747,rain
29.04339405935402,48.750227862027984,no rain
4.852119920221365,36.630314526233896,no rain
12.111005130878688,64.54418331834965,rain
21.298836315355896,94.7522980551238,rain
22.576663511189906,4.126974737462186,no rain
24.023327879485443,91.88528558831042,rain
6.6502132139880255,60.908165502101355,rain
15.189496192865949,80.73143007690523,rain
24.687769084678667,38.38749534342776,no rain
38.79275458535139,47.18429748376137,no rain
29.105245507987547,86.8850751801164,rain
36.90415028375831,41.48479698098231,no rain
30.48848233256708,53.4659566749085,no rain
23.668678755696018,2.0194923084332905,no rain
7.680934765453782,15.85980058380423,no rain
26.667426075700522,64.16865079747997,no rain
24.935182638396284,71.69769010638771,rain
24.098766818290656,58.26009367844994,no rain
19.59143471952963,14.331003627561067,no rain
21.146264159571025,44.540542857783485,no rain
13.377701084724162,35.50947663631898,no rain
20.772507705692128,49.56613440350883,no rain
7.90223622713913,87.03290345540942,rain
32.20697589441507,77.58614386586518,rain
7.431078187948312,8.398950138915895,no rain
3.3986515955786567,89.03091977745643,rain
17.449841054286296,47.17671511498236,no rain
26.332297580242475,74.38621448859985,rain
17.508672997341655,14.003923126435215,no rain
11.070165278052343,67.07195257070481,rain
22.32684735561763,23.632601760945793,no rain
13.880093416487998,43.83808971409315,no rain
37.31470760506532,1.6862870082104409,no rain
36.90580558414288,15.161063793047603,no rain
20.09487279888382,9.208049312361977,no rain
13.11535976073034,23.974417293825844,no rain
29.485296558265564,10.001809002432227,no rain
1.4685177393226656,69.19100266195619,rain
18.99076024174605,2.903990220921937,no rain
13.45293577081334,61.774050062499796,rain
36.82143540410219,14.070783082557426,no rain
0.4801210909073017,94.51614571778968,rain
22.112595028733963,93.30940731098542,rain
29.62654324266504,22.55031025209626,no rain
19.40071950096165,61.442129822302945,rain
3.4161212065088664,2.8005319472458434,no rain
38.89845560111609,93.17885430511741,rain
20.720417255043916,52.29873081917097,no rain
24.567449772760455,4.322315141777899,no rain
9.464391308300293,34.24999930081374,no rain
19.339923404272152,7.684946186123421,no rain
17.165979678332874,39.294443937335984,no rain
2.9958336800793495,66.9926342161323,rain
4.246414141898689,46.98899080414396,rain
33.49890078475098,38.37221747194545,no rain
